0;0;0;0;sea;false;ocean;0
8836;86;156;144;land;false;plains;1
8837;73;33;81;land;false;plains;1
8838;215;175;190;land;false;plains;1
8839;161;20;154;land;true;plains;1
8840;77;128;149;land;false;plains;1
8841;49;103;53;land;false;plains;1
8842;49;106;7;land;false;plains;1
8843;150;240;24;land;false;plains;1
8844;38;86;180;land;false;plains;1
8845;242;12;163;land;true;plains;1
8846;71;77;95;land;false;plains;1
8847;40;146;218;land;false;plains;1
8848;106;196;173;land;false;plains;1
8849;39;232;246;land;true;plains;1
8850;254;242;19;land;false;plains;1
8851;80;113;11;land;true;plains;1
8852;194;81;16;land;false;plains;1
8853;6;214;206;land;false;plains;1
8854;129;126;120;land;false;plains;1
8855;164;147;6;land;false;plains;1
8856;60;68;136;land;false;plains;1
8857;108;177;80;land;false;plains;1
8858;247;109;87;land;false;plains;1
8859;74;44;241;land;false;plains;1
8860;173;222;198;land;false;plains;1
8861;102;9;129;land;false;plains;1
8862;181;227;246;land;false;plains;1
8863;152;233;120;land;false;plains;1
8864;162;150;206;land;false;plains;1
8865;158;148;68;land;false;plains;1
8866;88;41;37;land;false;plains;1
8867;57;174;150;land;false;plains;1
8868;179;90;152;land;false;plains;1
8869;224;179;181;land;false;plains;1
8870;238;169;41;land;false;plains;1
8871;149;124;121;land;false;plains;1
8872;210;221;229;land;false;plains;1
8873;238;142;119;land;false;plains;1
8874;151;93;91;land;false;plains;1
8875;198;114;17;land;false;plains;1
8876;37;246;150;land;false;plains;1
8877;74;183;116;land;false;plains;1
8878;55;110;81;land;false;plains;1
8879;24;103;249;land;false;plains;1
8880;23;81;97;land;false;plains;1
8881;251;66;137;land;false;plains;1
8882;6;147;65;land;true;plains;1
8883;20;123;82;land;false;plains;1
8884;246;133;113;land;false;plains;1
8885;161;128;181;land;false;plains;1
8886;248;238;127;land;false;plains;1
8887;211;201;165;land;false;plains;1
8888;17;123;176;land;false;plains;1
8889;116;59;225;land;false;plains;1
8890;7;73;103;land;false;plains;1
8891;62;159;240;land;false;plains;1
8892;240;179;226;land;false;plains;1
8893;39;241;251;land;false;plains;1
8894;206;172;231;land;false;plains;1
8895;83;119;217;land;false;plains;1
8896;35;243;58;land;false;plains;1
8897;97;144;236;land;false;plains;1
8898;52;104;93;land;false;plains;1
8899;174;108;34;land;false;plains;1
8900;150;140;75;land;false;plains;1
8901;201;124;237;land;false;plains;1
8902;205;156;248;land;false;plains;1
8903;109;87;223;land;false;plains;1
8904;202;204;166;land;false;plains;1
8905;4;159;173;land;false;plains;1
8906;46;119;100;land;false;plains;1
8907;219;121;121;land;false;plains;1
8908;63;152;195;land;false;plains;1
8909;19;62;56;land;false;plains;1
8910;38;253;16;land;false;plains;1
8911;72;20;47;land;false;plains;1
8912;69;227;102;land;false;plains;1
8913;108;224;231;land;false;plains;1
8914;190;22;84;land;false;plains;1
8915;230;147;167;land;true;plains;1
8916;121;103;164;land;false;plains;1
8917;204;39;91;land;false;plains;1
8918;119;141;112;land;false;plains;1
8919;133;159;188;land;false;plains;1
8920;226;98;1;land;false;plains;1
8921;97;87;173;land;false;plains;1
8922;17;175;242;land;false;plains;1
8923;62;35;175;land;false;plains;1
8924;57;108;74;land;false;plains;1
8925;154;252;113;land;true;plains;1
8926;18;247;121;land;false;plains;1
8927;216;26;157;land;false;plains;1
8928;169;255;244;land;false;plains;1
8929;132;199;196;land;false;plains;1
8930;11;105;4;land;false;plains;1
8931;221;135;149;land;false;plains;1
8932;115;156;147;land;false;plains;1
8933;104;26;100;land;true;plains;1
8934;220;138;47;land;false;plains;1
8935;161;14;82;land;false;plains;1
8936;28;39;222;land;false;plains;1
8937;220;0;219;land;false;plains;1
8938;5;0;224;land;false;plains;1
8939;252;120;183;land;true;plains;1
8940;181;10;55;land;false;plains;1
8941;163;33;160;land;false;plains;1
8942;163;38;67;land;false;plains;1
8943;32;206;116;land;false;plains;1
8944;213;132;74;land;false;plains;1
8945;136;22;109;land;true;plains;1
8946;192;34;24;land;false;plains;1
8947;92;66;149;land;true;plains;1
8948;147;206;249;land;false;plains;1
8949;20;14;249;land;false;plains;1
8950;177;169;5;land;true;plains;1
8951;37;177;109;land;false;plains;1
8952;45;122;255;land;false;plains;1
8953;22;174;112;land;true;plains;1
8954;163;233;246;land;false;plains;1
8955;221;105;120;land;true;plains;1
8956;39;143;224;land;false;plains;1
8957;182;83;126;land;false;plains;1
8958;49;13;71;land;false;plains;1
8959;106;102;47;land;false;plains;1
8960;108;204;81;land;true;plains;1
8961;112;14;233;land;false;plains;1
8962;169;36;254;land;true;plains;1
8963;164;47;43;land;false;plains;1
8964;129;132;205;land;true;plains;1
8965;209;161;6;land;true;plains;1
8966;253;44;208;land;false;plains;1
8967;91;155;118;land;false;plains;1
8968;141;232;117;land;false;plains;1
8969;106;235;216;land;false;plains;1
8970;60;168;192;land;false;plains;1
8971;96;79;11;land;false;plains;1
8972;62;163;216;land;false;plains;1
8973;217;64;141;land;false;plains;1
8974;53;243;28;land;false;plains;1
8975;50;43;236;land;false;plains;1
8976;128;187;217;land;false;plains;1
8977;141;80;207;land;false;plains;1
8978;76;15;26;land;false;plains;1
8979;138;14;83;land;false;plains;1
8980;75;200;111;land;true;plains;1
8981;114;98;199;land;false;plains;1
8982;95;7;6;land;false;plains;1
8983;168;119;250;land;false;plains;1
8984;175;160;77;land;true;plains;1
8985;31;145;74;land;false;plains;1
8986;186;35;236;land;true;plains;1
8987;229;209;143;land;false;plains;1
8988;203;12;249;land;false;plains;1
8989;84;220;170;land;true;plains;1
8990;122;255;155;land;false;plains;1
8991;22;107;86;land;false;plains;1
8992;167;109;115;land;false;plains;1
8993;21;200;16;land;false;plains;1
8994;191;113;221;land;false;plains;1
8995;81;56;129;land;false;plains;1
8996;2;36;110;land;true;plains;1
8997;119;36;171;land;false;plains;1
8998;246;184;235;land;false;plains;1
8999;253;164;99;land;false;plains;1
9000;83;130;170;land;false;plains;1
9001;162;84;45;land;false;plains;1
9002;21;138;127;land;false;plains;1
9003;6;166;201;land;false;plains;1
9004;63;36;239;land;false;plains;1
9005;29;93;88;land;true;plains;1
9006;218;129;82;land;false;plains;1
9007;255;97;102;land;true;plains;1
9008;9;130;33;land;false;plains;1
9009;95;43;39;land;true;plains;1
9010;34;215;59;land;true;plains;1
9011;8;5;6;land;false;plains;1
9012;244;88;252;land;false;plains;1
9013;174;72;92;land;false;plains;1
9014;54;222;39;land;false;plains;1
9015;132;54;31;land;false;plains;1
9016;197;5;108;land;true;plains;1
9017;232;91;94;land;false;plains;1
9018;32;201;94;land;false;plains;1
9019;27;247;141;land;false;plains;1
9020;165;31;6;land;false;plains;1
9021;247;32;90;land;false;plains;1
9022;94;156;125;land;true;plains;1
9023;24;199;53;land;false;plains;1
9024;14;128;79;land;false;plains;1
9025;8;152;157;land;false;plains;1
9026;243;103;15;land;true;plains;1
9027;174;45;102;land;true;plains;1
9028;61;20;118;land;false;plains;1
9029;240;1;182;land;false;plains;1
9030;83;231;20;land;false;plains;1
9031;186;32;65;land;false;plains;1
9032;78;219;173;land;false;plains;1
9033;194;112;207;land;false;plains;1
9034;68;225;69;land;true;plains;1
9035;30;57;253;land;false;plains;1
9036;51;194;144;land;false;plains;1
9037;168;73;211;land;false;plains;1
9038;6;251;227;land;false;plains;1
9039;250;146;206;land;false;plains;1
9040;215;181;34;land;false;plains;1
9041;194;5;241;land;false;plains;1
9042;9;233;225;land;false;plains;1
9043;82;15;252;land;false;plains;1
9044;144;44;124;land;false;plains;1
9045;214;109;75;land;false;plains;1
9046;125;143;74;land;false;plains;1
9047;81;179;148;land;false;plains;1
9048;143;203;59;land;false;plains;1
9049;180;98;230;land;true;plains;1
9050;6;53;250;land;false;plains;1
9051;76;123;0;land;false;plains;1
9052;25;162;69;land;false;plains;1
9053;201;4;58;land;true;plains;1
9054;17;211;192;land;false;plains;1
9055;118;246;28;land;false;plains;1
9056;129;99;182;land;false;plains;1
9057;138;227;38;land;false;plains;1
9058;134;51;39;land;false;plains;1
9059;45;27;164;land;false;plains;1
9060;56;0;205;land;false;plains;1
9061;46;65;254;land;false;plains;1
9062;190;202;81;land;false;plains;1
9063;108;106;254;land;false;plains;1
9064;116;135;39;land;false;plains;1
9065;86;18;80;land;false;plains;1
9066;193;135;50;land;true;plains;1
9067;53;192;53;land;false;plains;1
9068;67;203;154;land;false;plains;1
9069;206;17;81;land;false;plains;1
9070;41;97;116;land;false;plains;1
9071;13;146;9;land;false;plains;1
9072;104;8;108;land;false;plains;1
9073;136;46;197;land;false;plains;1
9074;101;46;132;land;true;plains;1
9075;94;121;47;land;true;plains;1
9076;146;13;86;land;false;plains;1
9077;133;52;219;land;false;plains;1
9078;25;39;89;land;false;plains;1
9079;172;12;127;land;false;plains;1
9080;97;98;182;land;false;plains;1
9081;219;67;226;land;true;plains;1
9082;89;128;58;land;true;plains;1
9083;195;246;179;land;false;plains;1
9084;212;130;63;land;false;plains;1
9085;86;117;109;land;true;plains;1
9086;116;84;188;land;false;plains;1
9087;90;115;245;land;true;plains;1
9088;220;121;195;land;false;plains;1
9089;8;223;178;land;false;plains;1
9090;225;169;124;land;false;plains;1
9091;82;27;151;land;false;plains;1
9092;132;109;102;land;false;plains;1
9093;59;213;7;land;false;plains;1
9094;151;94;34;land;false;plains;1
9095;201;85;74;land;false;plains;1
9096;196;65;24;land;false;plains;1
9097;91;137;126;land;false;plains;1
9098;98;68;207;land;false;plains;1
9099;174;83;208;land;false;plains;1
9100;61;15;202;land;false;plains;1
9101;210;167;94;land;false;plains;1
9102;5;104;98;land;false;plains;1
9103;213;255;28;land;true;plains;1
9104;107;7;218;land;false;plains;1
9105;67;56;249;land;false;plains;1
9106;246;157;84;land;false;plains;1
9107;231;75;37;land;false;plains;1
9108;74;25;144;land;false;plains;1
9109;46;248;172;land;false;plains;1
9110;60;149;63;land;false;plains;1
9111;210;190;86;land;false;plains;1
9112;134;176;185;land;false;plains;1
9113;189;77;126;land;false;plains;1
9114;239;222;24;land;false;plains;1
9115;114;53;198;land;false;plains;1
9116;159;201;37;land;false;plains;1
9117;170;44;154;land;false;plains;1
9118;106;233;2;land;false;plains;1
9119;118;97;220;land;true;plains;1
9120;54;111;86;land;false;plains;1
9121;9;72;177;land;true;plains;1
9122;101;178;244;land;false;plains;1
9123;93;209;146;land;false;plains;1
9124;209;19;89;land;false;plains;1
9125;80;213;111;land;false;plains;1
9126;82;226;149;land;false;plains;1
9127;123;105;136;land;false;plains;1
9128;140;106;195;land;false;plains;1
9129;55;116;155;land;false;plains;1
9130;60;15;54;land;true;plains;1
9131;247;83;31;land;false;plains;1
9132;183;252;90;land;false;plains;1
9133;178;196;96;land;false;plains;1
9134;191;33;203;land;false;plains;1
9135;18;255;113;land;false;plains;1
9136;71;63;186;land;false;plains;1
9137;230;90;115;land;false;plains;1
9138;182;183;93;land;false;plains;1
9139;161;185;141;land;false;plains;1
9140;219;125;78;land;true;plains;1
9141;39;198;230;land;false;plains;1
9142;205;64;1;land;false;plains;1
9143;84;175;212;land;false;plains;1
9144;33;137;153;land;false;plains;1
9145;218;154;15;land;false;plains;1
9146;42;192;227;land;false;plains;1
9147;74;118;181;land;false;plains;1
9148;12;84;53;land;false;plains;1
9149;195;236;71;land;false;plains;1
9150;125;133;159;land;false;plains;1
9151;147;34;248;land;false;plains;1
9152;77;112;142;land;false;plains;1
9153;210;40;144;land;false;plains;1
9154;56;242;136;land;false;plains;1
9155;79;195;176;land;false;plains;1
9156;174;120;20;land;true;plains;1
9157;157;226;33;land;true;plains;1
9158;228;11;135;land;false;plains;1
9159;19;87;21;land;false;plains;1
9160;16;121;188;land;false;plains;1
9161;117;41;175;land;true;plains;1
9162;68;248;59;land;false;plains;1
9163;71;185;115;land;false;plains;1
9164;51;183;7;land;false;plains;1
9165;215;20;54;land;false;plains;1
9166;36;252;127;land;false;plains;1
9167;226;179;207;land;false;plains;1
9168;158;148;255;land;false;plains;1
9169;226;183;39;land;false;plains;1
9170;145;165;126;land;false;plains;1
9171;203;171;198;land;true;plains;1
9172;166;13;214;land;false;plains;1
9173;10;249;13;land;false;plains;1
9174;225;125;0;land;false;plains;1
9175;119;158;28;land;false;plains;1
9176;90;1;148;land;false;plains;1
9177;109;44;69;land;false;plains;1
9178;234;88;14;land;true;plains;1
9179;122;35;218;land;false;plains;1
9180;178;105;232;land;false;plains;1
9181;153;60;106;land;false;plains;1
9182;24;194;34;land;false;plains;1
9183;135;94;8;land;false;plains;1
9184;193;232;207;land;true;plains;1
9185;109;174;196;land;false;plains;1
9186;83;232;20;land;false;plains;1
9187;216;113;141;land;false;plains;1
9188;114;9;36;land;false;plains;1
9189;77;157;235;land;false;plains;1
9190;39;200;184;land;false;plains;1
9191;93;50;136;land;false;plains;1
9192;74;18;190;land;false;plains;1
9193;208;61;174;land;false;plains;1
9194;78;5;213;land;false;plains;1
9195;54;228;150;land;false;plains;1
9196;189;173;96;land;false;plains;1
9197;169;226;106;land;false;plains;1
9198;136;205;66;land;false;plains;1
9199;169;111;22;land;false;plains;1
9200;141;115;219;land;false;plains;1
9201;211;46;232;land;false;plains;1
9202;71;175;128;land;false;plains;1
9203;32;10;34;land;false;plains;1
9204;228;59;221;land;false;plains;1
9205;72;133;198;land;false;plains;1
9206;17;99;189;land;false;plains;1
9207;60;22;91;land;false;plains;1
9208;80;53;244;land;false;plains;1
9209;145;46;55;land;false;plains;1
9210;130;226;185;land;false;plains;1
9211;37;61;115;land;true;plains;1
9212;196;170;115;land;false;plains;1
9213;132;242;173;land;false;plains;1
9214;13;153;230;land;false;plains;1
9215;25;22;109;land;false;plains;1
9216;192;134;49;land;false;plains;1
9217;8;154;105;land;false;plains;1
9218;58;254;253;land;false;plains;1
9219;21;98;4;land;true;plains;1
9220;255;163;32;land;false;plains;1
9221;33;16;15;land;false;plains;1
9222;127;41;144;land;true;plains;1
9223;241;189;91;land;false;plains;1
9224;57;71;42;land;false;plains;1
9225;22;44;161;land;true;plains;1
9226;216;69;205;land;false;plains;1
9227;114;192;230;land;false;plains;1
9228;178;134;253;land;false;plains;1
9229;111;199;70;land;false;plains;1
9230;78;98;39;land;false;plains;1
9231;93;41;27;land;false;plains;1
9232;200;220;150;land;false;plains;1
9233;217;6;169;land;false;plains;1
9234;44;189;147;land;false;plains;1
9235;192;11;15;land;false;plains;1
9236;77;81;90;land;false;plains;1
9237;198;140;81;land;false;plains;1
9238;18;214;0;land;false;plains;1
9239;247;119;5;land;false;plains;1
9240;76;101;115;land;false;plains;1
9241;25;35;22;land;false;plains;1
9242;135;13;10;land;true;plains;1
9243;42;235;66;land;false;plains;1
9244;235;41;44;land;true;plains;1
9245;8;238;229;land;false;plains;1
9246;84;123;225;land;false;plains;1
9247;227;133;26;land;false;plains;1
9248;140;163;146;land;false;plains;1
9249;86;212;246;land;false;plains;1
9250;192;165;193;land;false;plains;1
9251;90;82;248;land;false;plains;1
9252;250;8;108;land;true;plains;1
9253;166;245;85;land;true;plains;1
9254;249;148;135;land;false;plains;1
9255;220;182;76;land;true;plains;1
9256;41;63;204;land;false;plains;1
9257;191;110;142;land;true;plains;1
9258;204;21;158;land;false;plains;1
9259;120;139;106;land;false;plains;1
9260;184;182;5;land;false;plains;1
9261;210;45;21;land;false;plains;1
9262;2;205;215;land;false;plains;1
9263;187;247;132;land;false;plains;1
9264;154;4;238;land;false;plains;1
9265;87;19;184;land;false;plains;1
9266;134;227;107;land;false;plains;1
9267;26;52;135;land;false;plains;1
9268;2;253;15;land;false;plains;1
9269;43;240;118;land;false;plains;1
9270;107;171;195;land;false;plains;1
9271;189;118;219;land;false;plains;1
9272;190;103;106;land;true;plains;1
9273;6;11;142;land;false;plains;1
9274;154;87;93;land;false;plains;1
9275;220;17;51;land;false;plains;1
9276;152;102;87;land;false;plains;1
9277;37;183;17;land;false;plains;1
9278;222;45;111;land;false;plains;1
9279;111;87;202;land;true;plains;1
9280;174;137;183;land;true;plains;1
9281;16;199;42;land;false;plains;1
9282;222;124;185;land;true;plains;1
9283;115;161;128;land;false;plains;1
9284;93;163;168;land;false;plains;1
9285;220;209;123;land;false;plains;1
9286;127;225;110;land;false;plains;1
9287;187;164;97;land;false;plains;1
9288;182;117;50;land;false;plains;1
9289;68;158;81;land;false;plains;1
9290;96;47;74;land;false;plains;1
9291;75;94;160;land;false;plains;1
9292;184;226;125;land;false;plains;1
9293;210;198;132;land;false;plains;1
9294;34;146;101;land;false;plains;1
9295;211;70;216;land;true;plains;1
9296;155;246;136;land;false;plains;1
9297;141;87;136;land;false;plains;1
9298;108;43;225;land;true;plains;1
9299;22;74;192;land;false;plains;1
9300;248;51;118;land;false;plains;1
9301;137;127;119;land;false;plains;1
9302;84;105;255;land;false;plains;1
9303;85;243;148;land;false;plains;1
9304;109;180;5;land;false;plains;1
9305;116;240;70;land;false;plains;1
9306;82;163;56;land;false;plains;1
9307;21;8;152;land;false;plains;1
9308;183;77;45;land;false;plains;1
9309;209;79;19;land;false;plains;1
9310;173;55;204;land;false;plains;1
9311;122;228;245;land;true;plains;1
9312;31;254;128;land;false;plains;1
9313;11;98;180;land;false;plains;1
9314;191;83;176;land;false;plains;1
9315;220;217;173;land;false;plains;1
9316;190;64;66;land;false;plains;1
9317;23;222;145;land;false;plains;1
9318;59;14;43;land;false;plains;1
9319;39;137;155;land;false;plains;1
9320;99;75;139;land;false;plains;1
9321;108;88;82;land;true;plains;1
9322;162;85;98;land;false;plains;1
9323;189;216;230;land;false;plains;1
9324;252;182;41;land;false;plains;1
9325;100;78;65;land;false;plains;1
9326;112;101;37;land;false;plains;1
9327;60;255;70;land;false;plains;1
9328;172;201;188;land;false;plains;1
9329;139;71;135;land;true;plains;1
9330;246;227;79;land;false;plains;1
9331;76;234;62;land;false;plains;1
9332;224;32;48;land;false;plains;1
9333;188;105;157;land;false;plains;1
9334;56;20;162;land;false;plains;1
9335;92;57;68;land;false;plains;1
9336;105;142;166;land;false;plains;1
9337;150;84;79;land;false;plains;1
9338;33;10;175;land;false;plains;1
9339;95;126;44;land;false;plains;1
9340;232;88;214;land;false;plains;1
9341;65;155;108;land;false;plains;1
9342;189;83;227;land;false;plains;1
9343;96;156;191;land;false;plains;1
9344;201;156;91;land;false;plains;1
9345;83;48;146;land;false;plains;1
9346;179;226;232;land;false;plains;1
9347;160;133;180;land;false;plains;1
9348;152;142;35;land;false;plains;1
9349;192;22;143;land;false;plains;1
9350;238;224;148;land;true;plains;1
9351;99;96;119;land;false;plains;1
9352;147;252;1;land;false;plains;1
9353;51;3;9;land;false;plains;1
9354;89;206;84;land;false;plains;1
9355;217;4;77;land;false;plains;1
9356;17;239;92;land;false;plains;1
9357;129;130;114;land;false;plains;1
9358;163;180;123;land;false;plains;1
9359;60;107;144;land;false;plains;1
9360;238;167;29;land;false;plains;1
9361;137;183;173;land;false;plains;1
9362;137;43;157;land;false;plains;1
9363;110;238;192;land;false;plains;1
9364;17;173;225;land;true;plains;1
9365;192;37;195;land;false;plains;1
9366;224;221;128;land;false;plains;1
9367;238;24;26;land;false;plains;1
9368;223;230;249;land;false;plains;1
9369;182;89;221;land;false;plains;1
9370;167;52;135;land;false;plains;1
9371;62;249;10;land;false;plains;1
9372;245;46;251;land;false;plains;1
9373;118;115;158;land;false;plains;1
9374;228;196;6;land;true;plains;1
9375;103;202;30;land;false;plains;1
9376;37;185;236;land;false;plains;1
9377;79;56;78;land;false;plains;1
9378;149;211;231;land;false;plains;1
9379;250;166;50;land;false;plains;1
9380;46;197;150;land;true;plains;1
9381;94;122;55;land;false;plains;1
9382;238;96;78;land;false;plains;1
9383;249;156;57;land;false;plains;1
9384;93;32;83;land;true;plains;1
9385;105;104;247;land;false;plains;1
9386;212;137;39;land;false;plains;1
9387;200;157;81;land;false;plains;1
9388;28;225;114;land;false;plains;1
9389;56;169;175;land;false;plains;1
9390;31;110;47;land;false;plains;1
9391;179;13;68;land;false;plains;1
9392;26;179;66;land;false;plains;1
9393;160;185;130;land;false;plains;1
9394;56;181;29;land;false;plains;1
9395;89;221;26;land;false;plains;1
9396;88;88;215;land;false;plains;1
9397;53;62;108;land;false;plains;1
9398;81;27;250;land;false;plains;1
9399;180;252;184;land;false;plains;1
9400;15;123;111;land;false;plains;1
9401;166;87;102;land;false;plains;1
9402;166;81;132;land;false;plains;1
9403;179;86;151;land;false;plains;1
9404;97;125;98;land;false;plains;1
9405;192;99;231;land;true;plains;1
9406;23;88;232;land;false;plains;1
9407;12;54;159;land;false;plains;1
9408;59;235;176;land;false;plains;1
9409;246;146;175;land;false;plains;1
9410;151;102;191;land;false;plains;1
9411;232;32;176;land;false;plains;1
9412;112;248;95;land;false;plains;1
9413;30;203;240;land;true;plains;1
9414;20;179;14;land;false;plains;1
9415;192;140;89;land;false;plains;1
9416;125;206;91;land;true;plains;1
9417;194;241;247;land;false;plains;1
9418;117;40;119;land;false;plains;1
9419;240;247;49;land;false;plains;1
9420;2;166;58;land;false;plains;1
9421;22;37;107;land;false;plains;1
9422;44;146;43;land;false;plains;1
9423;219;168;58;land;true;plains;1
9424;85;26;17;land;false;plains;1
9425;86;36;123;land;false;plains;1
9426;79;230;1;land;false;plains;1
9427;110;49;185;land;false;plains;1
9428;33;234;9;land;false;plains;1
9429;45;173;69;land;false;plains;1
9430;232;75;148;land;false;plains;1
9431;116;72;29;land;false;plains;1
9432;139;34;103;land;true;plains;1
9433;41;104;197;land;false;plains;1
9434;76;241;83;land;false;plains;1
9435;130;179;202;land;false;plains;1
9436;227;42;254;land;false;plains;1
9437;44;208;216;land;false;plains;1
9438;160;6;245;land;false;plains;1
9439;136;210;181;land;false;plains;1
9440;63;17;66;land;false;plains;1
9441;11;86;226;land;false;plains;1
9442;97;161;15;land;false;plains;1
9443;46;159;29;land;false;plains;1
9444;183;242;164;land;false;plains;1
9445;210;205;251;land;false;plains;1
9446;49;75;156;land;false;plains;1
9447;30;69;46;land;false;plains;1
9448;166;126;83;land;false;plains;1
9449;15;35;189;land;false;plains;1
9450;179;104;43;land;false;plains;1
9451;135;104;126;land;false;plains;1
9452;4;60;77;land;true;plains;1
9453;102;64;233;land;false;plains;1
9454;57;117;144;land;false;plains;1
9455;82;173;183;land;false;plains;1
9456;252;20;41;land;true;plains;1
9457;178;212;120;land;false;plains;1
9458;18;79;159;land;false;plains;1
9459;25;120;60;land;false;plains;1
9460;138;105;144;land;false;plains;1
9461;253;196;39;land;false;plains;1
9462;243;251;190;land;true;plains;1
9463;112;66;169;land;false;plains;1
9464;140;185;168;land;false;plains;1
9465;218;95;171;land;false;plains;1
9466;232;140;185;land;false;plains;1
9467;70;155;166;land;false;plains;1
9468;32;254;89;land;true;plains;1
9469;35;58;235;land;false;plains;1
9470;228;95;72;land;false;plains;1
9471;113;103;209;land;true;plains;1
9472;220;141;134;land;true;plains;1
9473;252;77;41;land;false;plains;1
9474;209;10;136;land;false;plains;1
9475;98;109;229;land;false;plains;1
9476;78;155;121;land;false;plains;1
9477;167;125;6;land;true;plains;1
9478;76;143;73;land;true;plains;1
9479;46;252;87;land;false;plains;1
9480;248;213;69;land;false;plains;1
9481;45;169;128;land;false;plains;1
9482;222;102;119;land;false;plains;1
9483;239;222;20;land;false;plains;1
9484;223;230;177;land;false;plains;1
9485;114;97;123;land;false;plains;1
9486;27;178;238;land;false;plains;1
9487;84;160;201;land;false;plains;1
9488;250;71;141;land;false;plains;1
9489;234;113;133;land;false;plains;1
9490;30;201;206;land;false;plains;1
9491;73;236;219;land;false;plains;1
9492;150;253;16;land;false;plains;1
9493;100;17;250;land;false;plains;1
9494;188;105;25;land;false;plains;1
9495;226;230;34;land;false;plains;1
9496;2;132;126;land;false;plains;1
9497;47;14;97;land;false;plains;1
9498;160;172;126;land;true;plains;1
9499;132;29;174;land;false;plains;1
9500;5;238;99;land;false;plains;1
9501;224;16;25;land;false;plains;1
9502;169;38;2;land;false;plains;1
9503;54;19;197;land;false;plains;1
9504;246;30;203;land;false;plains;1
9505;243;211;85;land;false;plains;1
9506;224;10;193;land;false;plains;1
9507;162;241;126;land;false;plains;1
9508;192;24;78;land;false;plains;1
9509;249;23;148;land;false;plains;1
9510;230;205;98;land;true;plains;1
9511;107;117;187;land;false;plains;1
9512;169;226;244;land;false;plains;1
9513;244;183;198;land;false;plains;1
9514;73;121;198;land;false;plains;1
9515;175;45;112;land;false;plains;1
9516;115;172;157;land;false;plains;1
9517;223;13;90;land;false;plains;1
9518;237;32;159;land;false;plains;1
9519;107;205;115;land;true;plains;1
9520;89;44;33;land;false;plains;1
9521;116;214;157;land;false;plains;1
9522;7;144;108;land;false;plains;1
9523;158;25;67;land;false;plains;1
9524;58;229;103;land;false;plains;1
9525;49;153;92;land;false;plains;1
9526;130;105;39;land;false;plains;1
9527;249;52;72;land;false;plains;1
9528;253;26;226;land;false;plains;1
9529;157;11;178;land;false;plains;1
9530;106;29;122;land;false;plains;1
9531;54;171;44;land;false;plains;1
9532;134;174;65;land;false;plains;1
9533;56;46;120;land;false;plains;1
9534;117;50;146;land;false;plains;1
9535;183;126;109;land;false;plains;1
9536;32;52;180;land;false;plains;1
9537;121;155;66;land;false;plains;1
9538;46;186;1;land;false;plains;1
9539;117;18;138;land;false;plains;1
9540;244;18;200;land;true;plains;1
9541;167;213;107;land;false;plains;1
9542;31;47;48;land;false;plains;1
9543;15;101;75;land;false;plains;1
9544;83;206;177;land;false;plains;1
9545;242;245;27;land;false;plains;1
9546;176;41;12;land;false;plains;1
9547;97;239;35;land;false;plains;1
9548;1;216;23;land;false;plains;1
9549;74;47;0;land;false;plains;1
9550;154;169;47;land;false;plains;1
9551;109;22;210;land;false;plains;1
9552;125;27;95;land;false;plains;1
9553;64;107;189;land;false;plains;1
9554;56;126;99;land;false;plains;1
9555;242;215;36;land;false;plains;1
9556;22;23;89;land;false;plains;1
9557;188;204;20;land;false;plains;1
9558;172;30;94;land;false;plains;1
9559;91;75;10;land;true;plains;1
9560;167;157;88;land;false;plains;1
9561;1;125;43;land;false;plains;1
9562;155;130;16;land;true;plains;1
9563;241;89;6;land;false;plains;1
9564;145;7;225;land;false;plains;1
9565;201;219;218;land;false;plains;1
9566;91;188;150;land;false;plains;1
9567;244;5;113;land;false;plains;1
9568;190;191;1;land;false;plains;1
9569;103;254;157;land;false;plains;1
9570;91;166;0;land;false;plains;1
9571;8;104;253;land;false;plains;1
9572;141;234;137;land;false;plains;1
9573;224;220;86;land;false;plains;1
9574;74;218;199;land;false;plains;1
9575;98;70;113;land;false;plains;1
9576;185;192;251;land;false;plains;1
9577;166;61;125;land;false;plains;1
9578;27;88;244;land;false;plains;1
9579;212;14;32;land;false;plains;1
9580;237;59;224;land;false;plains;1
9581;30;140;90;land;true;plains;1
9582;252;212;247;land;false;plains;1
9583;94;167;67;land;true;plains;1
9584;201;48;155;land;false;plains;1
9585;121;69;40;land;false;plains;1
9586;229;216;50;land;false;plains;1
9587;181;59;121;land;false;plains;1
9588;182;174;255;land;false;plains;1
9589;253;33;57;land;true;plains;1
9590;209;151;2;land;false;plains;1
9591;118;198;255;land;false;plains;1
9592;231;15;102;land;false;plains;1
9593;204;63;25;land;false;plains;1
9594;205;177;213;land;false;plains;1
9595;6;166;129;land;false;plains;1
9596;42;137;156;land;false;plains;1
9597;239;164;250;land;false;plains;1
9598;207;249;110;land;false;plains;1
9599;135;228;52;land;true;plains;1
9600;160;114;139;land;false;plains;1
9601;90;38;132;land;false;plains;1
9602;169;192;112;land;false;plains;1
9603;12;157;29;land;false;plains;1
9604;110;190;12;land;false;plains;1
9605;73;95;206;land;false;plains;1
9606;83;20;250;land;false;plains;1
9607;238;214;95;land;false;plains;1
9608;23;51;10;land;false;plains;1
9609;188;102;7;land;true;plains;1
9610;255;205;175;land;true;plains;1
9611;153;39;153;land;false;plains;1
